family,metric,task,comparison,n_common,n_positional,n_changed_vs_positional,misaligned_seeds,inconclusive_lt_min,mean_diff_a_minus_b,ci95_lo,ci95_hi,cohen_dz,wins,losses,p_wilcoxon,p_wilcoxon_holm,ci_excludes_zero,significant,mean_a,mean_b,n_a,n_b,seeds_a_only,seeds_b_only,seeds_common
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,0.00038406470747628723,-7.447697167981863e-05,0.0009020315710232069,0.3251595164961464,13,7,0.20244979858398438,1.0,False,False,0.0011934334143006962,0.000809368706824409,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.0005717636631972054,-0.00017019789297667863,0.0013092796770895953,0.325822914442497,11,9,0.21616744995117188,1.0,False,False,0.0011934334143006962,0.0006216697511034908,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.0002447962952170258,-0.00034357758228401475,0.0008708745918461904,0.16955877350723214,12,8,0.6476554870605469,1.0,False,False,0.0011934334143006962,0.0009486371190836704,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.6778770326161708,-0.6955331380576197,-0.6597308989895362,-15.818855102273707,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0011934334143006962,0.6790704660304715,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10_30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.02408482779891937,-0.029102372475444258,-0.01929190571206515,-2.1384449001552475,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.00047201542855824033,0.024556843227477615,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.4484019178342475,0.4104152431267134,0.4798410221282248,5.535311700212753,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.4566878126681953,0.008285894833947817,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.89296456588173,0.8821473166296627,0.9017366152880041,39.06449778817293,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9012504607156778,0.008285894833947817,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.4445626480474825,0.4136611461128232,0.48415667206808455,5.375931281166716,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9012504607156778,0.4566878126681953,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.9005791864249751,-0.9081898380933499,-0.89124869494005,-45.10763689530346,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0006712742907028051,0.9012504607156778,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.8959047145681375,0.8865729697736625,0.903357463991427,44.727576190242175,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9012504607156778,0.005345746147540135,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,AB-embedded vs AB-Markov,20,20,False,0,False,-0.0006393584215139932,-0.0015759439492646098,0.00011612432705580379,-0.31846805642417675,8,12,0.5216732025146484,1.0,False,False,0.00041980992428657685,0.0010591683458005706,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,0.0005313636603395071,-8.448825121802436e-05,0.0011862364758190214,0.37221918963936507,14,6,0.21616744995117188,1.0,False,False,0.0009511735846260839,0.00041980992428657685,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,0.0002480692713867678,-0.0004416154084590884,0.000988376723557874,0.15255007382348212,11,9,0.6215133666992188,1.0,False,False,0.0009511735846260839,0.0007031043132393162,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,-0.00010786707229332912,-0.0007795377016668166,0.0004893306119854655,-0.07530208222336504,10,10,0.8123550415039062,1.0,False,False,0.0009511735846260839,0.0010590406569194132,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,8.46827827545854e-05,-0.0006345917106347588,0.0007356190862144432,0.05401600203381978,12,8,0.40909767150878906,1.0,False,False,0.0009511735846260839,0.0008664908018714985,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.9002992871310518,-0.9079074581630864,-0.8908193302640242,-45.29438305602219,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0009511735846260839,0.9012504607156778,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.4562680027439088,-0.4877721610864376,-0.4183565260659984,-5.667219075411552,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.00041980992428657685,0.4566878126681953,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.4418750139065777,0.4266557510465586,0.4573835335097724,12.389325390402373,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9827187748694323,0.5408437609628545,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.4525541054217571,0.43657969661736207,0.4689200076219519,11.922446081700777,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9933978663846119,0.5408437609628545,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.01067909151517949,0.009074020518970839,0.01245164010134398,2.7649551498175056,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9933978663846119,0.9827187748694323,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.32471514047748673,-0.3336616775992763,-0.31428908994283733,-13.760408385885025,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.668682725907125,0.9933978663846119,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.6035268746448669,0.5937968280751165,0.6123102207496539,27.118038356427,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9933978663846119,0.38987099173974504,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,AB-embedded vs AB-Markov,20,20,False,0,False,0.3557220896133432,0.3443874648784112,0.3678131655609512,12.408552515322226,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.7874924457694694,0.43177035615612613,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.1390598996625905,-0.14790888235233104,-0.12981928939734963,-6.4019842149718365,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.648432546106879,0.7874924457694694,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.16723922766619498,-0.18016519979682682,-0.15473349643883025,-5.349423684001215,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.648432546106879,0.8156717737730739,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.2166619111807433,0.20328898296387393,0.23127640705914973,6.589937762065032,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.648432546106879,0.4317706349261356,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.20999070289672467,0.19571657859630015,0.22551476411863833,6.086356052223315,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.648432546106879,0.43844184321015434,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.34496532027773286,-0.3551313258749332,-0.33480047016564496,-14.46233631159114,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.648432546106879,0.9933978663846119,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,paper_s0_s10,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.19522632909996285,-0.20285348524044428,-0.1871264757967418,-10.556946488401922,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.7874924457694694,0.9827187748694323,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.3566319983274601,0.34264277593954334,0.37071431420449447,10.72402193571066,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.644563996789238,0.28793199846177786,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.6030614520130056,0.5916053307500825,0.6150341794114401,21.500780041083072,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8909934504747834,0.28793199846177786,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.24642945368554542,0.23407067335658524,0.2597426083174003,7.945511265611854,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8909934504747834,0.644563996789238,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.5399118626757714,-0.5522074215296328,-0.5278023188281883,-18.4634920124243,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.35108158779901216,0.8909934504747834,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.6822203283093007,0.6693992785394299,0.6949518061237464,23.163979186315657,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8909934504747834,0.20877312216548286,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,AB-embedded vs AB-Markov,20,20,False,0,False,0.185169362270327,0.17646772672207242,0.1950947730185127,8.095248946160886,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.4260261435821923,0.24085678131186544,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.08321747534888506,-0.09213885207740408,-0.07472677650878513,-3.992441321095037,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.34280866823330736,0.4260261435821923,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.10153429709624642,-0.11166412682088217,-0.0908286934950777,-4.109242170538204,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.34280866823330736,0.44434296532955375,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.10195138416813525,0.09375934507378048,0.11149677278740784,4.939358181516844,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.34280866823330736,0.24085728406517207,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.10170519547142265,0.09218908498498476,0.11210016998344247,4.400577686283848,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.34280866823330736,0.24110347276188465,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.548184782241476,-0.5600409456625242,-0.5370303753807031,-20.685204857657528,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.34280866823330736,0.8909934504747834,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s10_s30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.21853785320704558,-0.23187909678560767,-0.2046394589171848,-6.622416848302317,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.4260261435821923,0.644563996789238,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.2563834682179428,0.23428340025336125,0.27607053499182843,5.240656140414375,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6207868607652096,0.3644033925472668,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.5454001731397111,0.5324392724363085,0.5569469720843481,19.155024335845653,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.909803565686978,0.3644033925472668,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.28901670492176834,0.27426405479893873,0.3075884843592994,7.063058884197606,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.909803565686978,0.6207868607652096,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.5204607779035947,-0.529638381553912,-0.5108090981592626,-23.551725918935535,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.38934278778338316,0.909803565686978,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.5083566835529917,0.4994630812217973,0.5178260038750866,23.4455506725796,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.909803565686978,0.4014468821339864,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,AB-embedded vs AB-Markov,20,20,False,0,False,-0.03233957637976004,-0.03778028624486395,-0.027325197258758687,-2.635423111063629,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.39005537099663057,0.42239494737639055,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.002236738213108919,-0.006179595898183544,0.001554216947956706,-0.24813206338303295,7,13,0.3299827575683594,1.0,False,False,0.3878186327835217,0.39005537099663057,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.007257688808510743,-0.01128120881575231,-0.0030735372855759595,-0.7211605549896776,5,15,0.0072956085205078125,0.3574848175048828,True,False,0.3878186327835217,0.3950763215920324,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,-0.034576368646290226,-0.0404231671800178,-0.029636915563196323,-2.7401480125212467,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.3878186327835217,0.42239500142981184,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,-0.030205284765721662,-0.03569451491300568,-0.025686025475386367,-2.5141453583149964,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.3878186327835217,0.41802391754924334,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.5219849329034563,-0.5310075745951465,-0.5124776013687063,-23.638363310088597,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.3878186327835217,0.909803565686978,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s0_s30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.23073148976857905,-0.24789741590413697,-0.2119530661550068,-5.350043143492579,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.39005537099663057,0.6207868607652096,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.47068373759551163,0.4498450033654636,0.4905543830496446,9.686584108769397,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6068695104943079,0.13618577289879627,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.762541068052146,0.74620493081973,0.7784143455513237,19.862201808881824,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8987268409509422,0.13618577289879627,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.2918573304566344,0.2734171294344364,0.3141410129264067,5.946959143066148,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8987268409509422,0.6068695104943079,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.701353296135577,-0.7149714783127729,-0.6868419506863256,-20.772749442029028,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.19737354481536531,0.8987268409509422,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.8950277539938558,0.8845180429112163,0.9042967150179338,37.69751279045391,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.8987268409509422,0.0036990869570865995,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,AB-embedded vs AB-Markov,20,20,False,0,False,0.2839979374908834,0.27346142350636876,0.2957039696881709,10.801000245423968,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.2846649803859159,0.0006670428950325095,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.1080623154192061,-0.11987303936194342,-0.09570831099544588,-3.8290420717326072,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.1766026649667098,0.2846649803859159,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.12420939092802252,-0.13702539411219894,-0.10993242066427011,-3.9346833624894266,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.1766026649667098,0.30081205589473237,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.1759354462942998,0.1663259838788973,0.18552990697794117,7.565917648004142,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.1766026649667098,0.0006672186724099944,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.17320394329044989,0.1630594728501044,0.18333466725036168,7.176838742088009,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.1766026649667098,0.0033987216762599,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.7221241759842325,-0.7340486163694263,-0.7102923814609396,-25.7315345350642,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.1766026649667098,0.8987268409509422,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,s10_s30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.32220453010839206,-0.34200795016353225,-0.3000868212303655,-6.499283100426887,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.2846649803859159,0.6068695104943079,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
MG_standard,mse_150,MG_standard,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,-2.7988376998445488,-4.607674140593148,-1.2818578978456603,-0.7047893653176885,3,17,0.0001049041748046875,0.0068187713623046875,True,True,0.3610790148974169,3.159916714741966,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
MG_standard,mse_150,MG_standard,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,-0.18570532434168519,-0.32516717381354415,0.0057457189659225515,-0.48223099768761235,3,17,0.0023250579833984375,0.12090301513671875,False,False,0.17537369055573165,0.3610790148974169,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
MG_standard,mse_150,MG_standard,ABC-noaux-hierarchical vs ABC-noaux-tied,20,20,False,0,False,0.135054039456591,0.022587833784410673,0.30999548249834824,0.3933690941514455,16,4,0.013616561889648438,0.6127452850341797,True,False,0.17537369055573165,0.0403196510991407,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
